,EpiP[ug],EntrP[ug],IepiP,SedPepi[ug],Ep[ug],Hvd,HypP[ug],SedPhyp[ug],Rp[ug],IsedP[ug],Psed[ug],Bp[ug],PEPItrue[ug],HYPtrue[ug],EpiV[L],HypV[L],Time,Sedv[L],Season
41,3799762142148.541,0.0,146551.954293136,5314085.224843944,1368244678.1189718,0.0,5263109095602.348,1720013.682532057,127510.51383767926,48040.74188016778,301882600.1765236,808.155671064812,3029419354838.7095,4194580645161.2905,36064516129.03226,49935483870.96774,1981-02-11,1664516129.032272,winter
42,3799160964990.95,0.0,149217.06056777033,5289273.759673765,1392855830.4447453,0.0,5262310737906.229,1718377.8209574993,130496.87409987074,48914.38210721538,308758927.80743814,827.0756169219826,3041440860215.0522,4211225806451.6113,36064516129.03226,49935483870.96774,1981-02-12,1664516129.032272,winter
43,3798625041029.5347,0.0,143779.49285021503,5276231.134399285,1341886909.4728866,0.0,5261498106778.654,1716278.7688690848,133418.98284529516,47131.90988816533,315617172.81299055,845.9148707053101,3053462365591.399,4227870967741.937,36064516129.03226,49935483870.96774,1981-02-13,1664516129.032272,winter
44,3798062111574.944,0.0,143524.47353296788,5252590.8534325035,1339317870.8929732,0.0,5260715078272.356,1714408.255075923,136336.32655379944,47048.31279624377,322446970.8903621,864.7045830492892,3065483870967.7417,4244516129032.2583,36064516129.03226,49935483870.96774,1981-02-14,1664516129.032272,winter
45,3797795557820.248,0.0,111617.80235884481,5237412.682773994,1041422135.9670316,0.0,5259933547878.224,1712058.5314474467,139251.46382925072,36589.08581749288,329256307.2243957,883.4163586037319,3077505376344.085,4261161290322.579,36064516129.03226,49935483870.96774,1981-02-15,1664516129.032272,winter
46,3797724774663.3916,0.0,72097.73182589294,5242529.088469039,672642739.4979314,0.0,5259324973109.426,1710602.8933856108,142213.96055947727,23634.13399363659,336066323.17361623,902.0720745873856,3089526881720.431,4267819354838.712,36064516129.03226,49935483870.96774,1981-02-16,1664516129.032272,winter
47,3797070418631.0957,0.0,111709.06644210438,5209047.61479879,1042181079.9562286,0.0,5258930523609.121,1708924.7114434661,145191.61513209422,36619.00281374141,342838183.1550739,920.7296525304555,3101548387096.774,4274477419354.8384,36064516129.03226,49935483870.96774,1981-02-17,1664516129.032272,winter
48,3796318404520.8438,0.0,145201.4002702961,5205460.742478064,1354411805.1182969,0.0,5258321554373.381,1706958.136722187,148078.58527037126,47598.02095215684,349601584.16631025,939.282693575545,3108701182795.6997,4297530967741.937,36064516129.03226,49935483870.96774,1981-02-18,1664516129.032272,winter
49,3795715738762.1646,0.0,148655.94492853104,5192206.173258989,1386360534.0655754,0.0,5257531310704.663,1705043.9538846733,150970.40647323223,48730.44452876657,356346906.0744213,957.8125593597542,3122586021505.375,4323580645161.2886,36064516129.03226,49935483870.96774,1981-02-19,1664516129.032272,winter
50,3795151281054.8467,0.0,146573.16526885348,5166673.449880413,1366719597.066485,0.0,5256722527086.149,1703541.5106607326,153865.33508148778,48047.694984371585,363062279.4069876,976.292893354579,3132563870967.742,4337396129032.259,36064516129.03226,49935483870.96774,1981-02-20,1664516129.032272,winter
51,3794521945379.0815,0.0,152332.63595505632,5141038.394427182,1420212477.4899218,0.0,5255925167004.845,1701247.916733142,156738.40591132198,49935.68921779425,369746832.62106013,994.6911764575004,3153841935483.871,4391825806451.6133,36064516129.03226,49935483870.96774,1981-02-21,1664516129.032272,winter
52,3794257689888.3037,0.0,116521.84495921484,5117807.532516248,1086164728.8458056,0.0,5255096755120.947,1698941.1850023712,159384.37839303355,38196.66482160827,376403183.95516485,1013.005020879617,3115433225806.451,4301692258064.516,36064516129.03226,49935483870.96774,1981-02-22,1664516129.032272,winter
53,3794184752958.6323,0.0,75191.73053098358,5108902.679313387,700855002.6306487,0.0,5254462292748.004,1697292.6570063438,162055.25497518736,24648.36811890471,383046292.7949095,1031.241599877164,3104253225806.4517,4296698709677.4204,36064516129.03226,49935483870.96774,1981-02-23,1664516129.032272,winter
54,3793535432437.787,0.0,113037.35300384619,5081863.55191878,1053590213.7037034,0.0,5254051560394.613,1695628.9181440726,164740.16007532208,37054.42431435065,389657995.662999,1049.4418980682453,3094335483870.968,4284464516129.032,36064516129.03226,49935483870.96774,1981-02-24,1664516129.032272,winter
55,3792825633058.7236,0.0,141523.97783081507,5082237.133591933,1318880496.875276,0.0,5253436058145.269,1694157.8503453932,167346.93799882286,46392.536500915245,396265976.15278494,1067.5561525013673,3132203225806.451,4359367741935.484,36064516129.03226,49935483870.96774,1981-02-25,1664516129.032272,winter
56,3792233460833.3022,0.0,145459.38587341947,5066871.880915134,1355301445.498159,0.0,5252666533241.522,1691859.7838271693,169906.02012112548,47682.5904130571,402853716.1371975,1085.660208637767,3072696774193.5483,4258498064516.1294,36064516129.03226,49935483870.96774,1981-02-26,1664516129.032272,winter
57,3791683177664.3135,0.0,143253.72883717157,5074005.816291535,1334542090.4594908,0.0,5251875873214.396,1689831.5849589305,172518.45797065212,46959.56081672286,409443931.3716659,1103.708811334788,3036632258064.516,4326909677419.355,36064516129.03226,49935483870.96774,1981-02-27,1664516129.032272,winter
58,3791140932297.2656,0.0,141117.88110414712,5075476.645484427,1314453911.4416213,0.0,5251097264513.089,1687147.439236275,175089.87314451282,46259.415191695356,416030343.81904656,1121.7641955388108,3060074193548.3867,4237025806451.613,36064516129.03226,49935483870.96774,1981-02-28,1664516129.032272,winter
59,3790839940150.49,0.0,113981.32269138099,5052519.98953941,1061536413.2730199,0.0,5250330311417.382,1685319.0768786806,177664.66996541547,37363.86409166576,422589378.4063381,1139.809161148073,3049435161290.3223,4226289677419.355,36064516129.03226,49935483870.96774,1981-03-01,1664516129.032272,winter
60,3790744541506.925,0.0,76138.34143196975,5063806.187076874,709039017.0379331,0.0,5249710205457.144,1683151.726938967,180274.1336352867,24958.673704214532,429154904.40759975,1157.7791189214743,3042402580645.161,4216552258064.516,36064516129.03226,49935483870.96774,1981-03-02,1664516129.032272,winter
61,3790229156538.35,0.0,99268.50411136817,5046089.723058909,924415609.3966093,0.0,5249294762170.487,1681250.5194563188,182885.00434322824,32540.900637228646,435698183.8789104,1175.7668613906844,3004174193548.3867,4279470967741.9355,36064516129.03226,49935483870.96774,1981-03-03,1664516129.032272,winter
62,3789545966376.6895,0.0,133850.2080171333,5043620.9406381715,1217296569.8784435,0.0,5248754295777.275,1679554.467520432,185463.1853336357,43877.021804130505,442234702.40808094,1193.6936544627683,2964503225806.451,4264490322580.6455,36064516129.03226,49935483870.96774,1981-03-04,1664516129.032272,winter
63,3788926755580.7812,0.0,148924.98047654962,5045522.821879708,1323375309.0491223,0.0,5248043793015.955,1678477.918177058,188008.9436990839,48818.636237852195,448769482.6025142,1211.6019244057013,3013190322580.645,4224042580645.1616,36064516129.03226,49935483870.96774,1981-03-05,1664516129.032272,winter
64,3788305136290.507,0.0,159702.47264274556,5048059.373696287,1387382080.425556,0.0,5247271708102.63,1676641.3272211694,190523.4819634692,52351.57253862727,455302430.3160364,1229.5054317877104,2953683870967.742,4234529032258.0645,36064516129.03226,49935483870.96774,1981-03-06,1664516129.032272,winter
65,3787753044595.894,0.0,159470.21907644105,5041266.227845059,1355024781.1892626,0.0,5246462463326.288,1675188.8157915731,193019.6213838462,52275.43821695684,461824618.3343705,1247.4039186740724,3007420000000.0,4164120000000.0,36064516129.03226,49935483870.96774,1981-03-07,1664516129.032272,winter
66,3787445219918.416,0.0,131321.36750534532,5038750.5340919765,1091941850.0337026,0.0,5245672004154.026,1673167.6468858572,195549.05726649324,43048.05043442829,468339722.1851549,1265.272926943481,2928438709677.419,4204567741935.484,36064516129.03226,49935483870.96774,1981-03-08,1664516129.032272,winter
67,3787258728043.853,0.0,100454.03505101884,5060165.565894307,817811871.1701305,0.0,5245034284109.632,1671379.736185258,198113.9559560824,32929.52585984964,474871870.40875185,1283.1225265346711,2937454838709.677,4212058064516.129,36064516129.03226,49935483870.96774,1981-03-09,1664516129.032272,winter
68,3786414761590.594,0.0,165047.87639036073,5073759.206071944,1316192855.252162,0.0,5244555737097.48,1665993.2102621424,199990.54983379,54103.83277236534,481410331.25642914,1301.0188230376764,2903193548387.0967,4174606451612.903,36064516129.03226,49935483870.96774,1981-03-10,1664516129.032272,winter
69,3785572272730.081,0.0,205301.6522692254,5094947.844155128,1604098814.628406,0.0,5243787850715.646,1655155.6682925483,201074.8440939679,67299.29827145104,487958040.9923684,1318.932414401176,3024009677419.3545,4187090322580.645,36064516129.03226,49935483870.96774,1981-03-11,1664516129.032272,winter
70,3784666137525.1035,0.0,239597.79485832396,5094645.106825795,1834951050.6599624,0.0,5242852807164.675,1654855.239272759,203655.4533160604,78541.81046827053,494502549.01380575,1336.8713451845713,2849096774193.5483,4169612903225.8066,36064516129.03226,49935483870.96774,1981-03-12,1664516129.032272,winter
71,3783161038311.6567,0.0,341977.71100488544,5094741.185266715,2568046438.5516224,0.0,5241783771071.378,1654511.7581467768,206304.38841751497,112102.65344053341,501044142.76729757,1354.8015041474132,3017397849462.3667,4176270967741.9336,36064516129.03226,49935483870.96774,1981-03-13,1664516129.032272,winter
72,3781624084906.934,0.0,410819.5232131307,5094307.432523277,3025594224.613954,0.0,5240289136516.801,1654087.30520644,209171.05410238085,134669.47451645127,507581993.72724605,1372.723678814514,3008982795698.9253,4177935483870.967,36064516129.03226,49935483870.96774,1981-03-14,1664516129.032272,winter
73,3781400768309.293,0.0,273680.3716123948,5093553.0642221235,1977464571.9984577,0.0,5238528816922.001,1653528.598405554,212066.5355976683,89714.3143106844,514115618.21867675,1390.6355992527292,2921225806451.613,4187090322580.6455,36064516129.03226,49935483870.96774,1981-03-15,1664516129.032272,winter
74,3781148006182.2603,0.0,197119.53586471995,5098724.280972625,1398298764.5707805,0.0,5237377005379.146,1652924.794576446,215007.08081998903,64617.14405441415,520650851.6774655,1408.5359403251418,2993354838709.6772,4187922580645.158,36064516129.03226,49935483870.96774,1981-03-16,1664516129.032272,winter
75,3780404288220.1855,0.0,222926.4269311155,5104346.617452959,1553023383.3295736,0.0,5236561457048.492,1652522.6904284267,217956.66150662306,73076.82102310528,527188337.88315076,1426.4406895273028,2966306451612.9033,4199241290322.5786,36064516129.03226,49935483870.96774,1981-03-17,1664516129.032272,winter
76,3779529541910.0845,0.0,245587.15923649506,5106048.624564157,1773906021.7224588,0.0,5235656086053.764,1652226.701117057,220899.89491504905,80505.1654402722,533724268.96230626,1444.3516106387692,2954405161290.3228,4184593548387.0967,36064516129.03226,49935483870.96774,1981-03-18,1664516129.032272,winter
77,3778839928481.085,0.0,228958.80033142612,5100220.351951684,1717009043.145955,0.0,5234622466182.685,1651805.748896871,223756.09457713066,75054.2746493425,540251076.7103066,1462.2582711296063,2958973333333.335,4191251612903.2246,36064516129.03226,49935483870.96774,1981-03-19,1664516129.032272,winter
78,3778203872491.0312,0.0,209086.86006280384,5094509.562526048,1630405850.3055105,0.0,5233621874860.061,1651199.493644985,226619.7100133306,68540.11550552474,546768685.9165281,1480.1399361926212,2940460215053.762,4197909677419.357,36064516129.03226,49935483870.96774,1981-03-20,1664516129.032272,winter
79,3777618845508.198,0.0,188280.22359742832,5093375.1233313205,1529078416.994284,0.0,5232671558902.809,1650690.7220131885,229542.97435431476,61719.55649866058,553281710.7911186,1497.99639977131,2762541935483.8706,4284464516129.032,36064516129.03226,49935483870.96774,1981-03-21,1664516129.032272,spring
80,3777356160300.6,0.0,135471.4994206977,5092378.79698965,1147859593.0946455,0.0,5231780054232.454,1650362.0263635397,232575.97356003145,44408.49231373135,559790359.8006083,1515.8403035373115,2959694623655.9155,4211225806451.6113,36064516129.03226,49935483870.96774,1981-03-22,1664516129.032272,spring
81,3777167701455.602,0.0,96218.55327551255,5091955.475425839,852265786.9038215,0.0,5231109868633.58,1650109.8095410427,235648.65851485325,31541.10570744241,566295242.7548416,1533.6722186318038,2981333333333.3345,4217883870967.7437,36064516129.03226,49935483870.96774,1981-03-23,1664516129.032272,spring
82,3776480246473.563,0.0,127135.0939221047,5091563.015528619,1179676668.4249744,0.0,5230611313008.668,1649917.736596974,238731.37190851508,41675.761067000545,572796440.6412427,1551.4938157666895,2986141935483.8706,4224541935483.8706,36064516129.03226,49935483870.96774,1981-03-24,1664516129.032272,spring
83,3775416333829.8896,0.0,179269.61477889318,5090636.336959372,1746284381.7305555,0.0,5229922680719.534,1649770.1410753895,241819.97039220823,58765.8167513996,579293457.8435684,1569.3053168253227,2769754838709.6777,4240354838709.679,36064516129.03226,49935483870.96774,1981-03-25,1664516129.032272,spring
84,3774261769675.236,0.0,211292.88330242172,5092731.27995239,2165941564.0584292,0.0,5228905086485.168,1649562.5919558257,244912.7618349091,69263.2651458506,585789251.8482778,1587.105363954982,2762541935483.8706,4259496774193.5483,36064516129.03226,49935483870.96774,1981-03-26,1664516129.032272,spring
85,3772724686962.546,0.0,258125.92962933792,5093804.163637749,2792166205.8772044,0.0,5227643850680.67,1649260.9307091439,248012.39311325215,84615.4608972156,592282699.6474515,1604.9020598582956,2675987096774.1934,4344387096774.194,36064516129.03226,49935483870.96774,1981-03-27,1664516129.032272,spring
86,3771697716115.205,0.0,231084.6312040626,5093875.593234444,2645622832.5614934,0.0,5226019013910.869,1648863.1214350483,251118.367299396,75751.13667841477,598772697.3024937,1622.6923278012373,2995759139784.9478,4241187096774.1924,36064516129.03226,49935483870.96774,1981-03-28,1664516129.032272,spring
87,3771229290630.0103,0.0,164620.0657854401,5094358.231282148,2001934147.2956245,0.0,5224479234942.079,1648350.627947618,253818.51067862683,53963.5935040204,605259947.1779014,1640.4731432945034,2976524731182.7944,4237858064516.131,36064516129.03226,49935483870.96774,1981-03-29,1664516129.032272,spring
88,636561607663.036,-3133021256831.085,126557.315730648,5095041.176069442,1641457652.0292356,0.0,8357504236952.135,1647864.9627360397,256516.39661472046,41486.36138895707,606649637.4975921,1658.2464306243874,500464516129.0323,6775246451612.903,6103225806.451613,79896774193.54839,1981-03-30,1664516129.032272,spring
89,634500670043.7211,0.0,163224.96572402772,2100580.59682548,2262402042.4305654,203401778.7467039,8357297974131.151,5272180.79602436,257051.6925299188,53506.2700771812,611663104.5472851,1662.053801363266,482968602150.53754,6804541935483.87,6103225806.451613,79896774193.54839,1981-03-31,1664516129.032272,spring
90,3765539496612.839,3133986740299.1816,221008.1951591398,2073276.3528526488,2948113690.7991476,2052228.8936774961,5223306314398.6875,5272050.678844292,259121.92581673007,72448.01141174046,616674357.5109851,1675.7893275268088,2916417204301.0767,4237858064516.131,36064516129.03226,49935483870.96774,1981-04-01,1664516129.032272,spring
91,3765483637001.355,0.0,311005.3965683127,5091919.950274712,4027676878.430913,0.0,5219328431842.976,1647514.2854709662,261190.35942335008,101949.71504775978,623150911.8685197,1689.5187877013293,2895980645161.29,4229535483870.968,36064516129.03226,49935483870.96774,1981-04-02,1664516129.032272,spring
92,3764258029379.984,0.0,284194.93396473944,5093851.888341346,3561687588.7339287,0.0,5216986252998.547,1646259.5977421624,263878.42613534076,93161.06040416572,629625437.6656957,1707.2627722425198,2873139784946.238,4227870967741.937,36064516129.03226,49935483870.96774,1981-04-03,1664516129.032272,spring
93,228476146928.8185,-3532611381418.1387,260828.94059384704,5094340.013772017,3165667521.9533687,0.0,8749601435301.903,1645520.8371041566,266564.51486487454,85501.52654316058,631002668.9867358,1725.0011990840978,173257634408.60223,7153470752688.175,2219354838.709677,83780645161.29033,1981-04-04,1664516129.032272,spring
94,111631061598.01093,-114238073464.40926,226057.72629848114,808953.216328354,2624101439.6656547,17672468.757361334,8863817466891.996,5519592.821477722,267130.7638279285,74103.28256285556,636253402.26995,1728.7744355800983,86665806451.6129,7292078709677.42,1109677419.3548386,84890322580.64516,1981-04-05,1664516129.032272,spring
95,167423293006.14084,57933447496.02613,204288.33725739358,428947.2369735988,2249125776.3149543,108134347.31841579,8805771058627.059,5591710.212088601,269374.2558922558,66967.1266183229,641573995.0661402,1743.1600062190414,131940645161.29036,7146026666666.664,1664516129.032258,84335483870.96774,1981-04-06,1664516129.032272,spring
96,628528396956.5771,463461634664.5821,229376.2431349954,624310.7238240954,2452837391.022521,96701611.35738404,8342208138408.804,5555091.8255883735,271647.67026299605,75191.11528086278,646855681.4844927,1757.736972783946,471372473118.2794,6769919999999.998,6103225806.451613,79896774193.54839,1981-04-07,1664516129.032272,spring
97,625895275827.9158,0.0,248587.14546607345,2205342.370659077,2646073223.728818,14908850.292447029,8342190527670.534,5262623.88873453,273904.9579105732,81488.58162734643,651842628.2079701,1772.2073465328567,503577161290.32263,6693751741935.482,6103225806.451613,79896774193.54839,1981-04-08,1664516129.032272,spring
98,623354006728.7043,0.0,247307.45808202113,2238841.2341502607,2550578619.3764815,11301053.941001546,8342176559922.771,5262643.566273757,276039.4194368029,81069.09127253617,656827446.4845929,1785.8702142684117,480527311827.9568,6775246451612.903,6103225806.451613,79896774193.54839,1981-04-09,1664516129.032272,spring
99,620890267338.8326,0.0,247193.35942326227,2282090.494893836,2472232105.265698,10527612.529528877,8342163410967.691,5262634.754765838,278170.02019952587,81031.68894487193,661810111.6919086,1799.5272506427207,477475698924.7313,6683365161290.323,6103225806.451613,79896774193.54839,1981-04-10,1664516129.032272,spring
100,223297279089.44907,-395111988306.5299,256399.23846112483,2331238.4843476666,2488673969.696494,9748866.088783324,8737263083371.274,5262626.4597906,280301.6781191723,84049.43961746542,666790623.2951918,1813.1783881970102,167339354838.70966,6786232258064.517,2219354838.709677,83780645161.29033,1981-04-11,1664516129.032272,spring
101,220973285669.1302,0.0,248628.22686535455,1123220.4886350022,2327063832.6324444,3945004.5753471022,8737255113648.192,5511873.793822925,282432.7499932519,81502.04839350768,672018237.515396,1826.8236254662788,174145376344.08606,6897939784946.234,2219354838.709677,83780645161.29033,1981-04-12,1664516129.032272,spring
102,218779398935.05835,0.0,243007.81929622265,1142285.479826331,2195888760.013901,2901303.6026144004,8737248207255.657,5511868.766149227,284834.7149044541,79659.64000944799,677243430.4207846,1841.1458562065645,170890322580.64514,7191172043010.75,2219354838.709677,83780645161.29033,1981-04-13,1664516129.032272,spring
103,216195726140.36862,0.0,295788.60047449986,1201853.3913275055,2583286040.491759,519310.5928998189,8737243762134.409,5511864.409274121,287238.81829975196,96961.54428666714,682466200.5503057,1855.4614532076293,181987096774.1935,6942902064516.13,2219354838.709677,83780645161.29033,1981-04-14,1664516129.032272,spring
104,618692480786.9634,405037790297.6217,294336.50195296644,1305323.8603972457,2540246538.9929485,221875.32438738726,8332201929489.827,5511926.095867446,289645.0636827726,96485.53637128974,687686611.8120779,1869.770412466591,491920000000.0001,6658064516129.029,6103225806.451613,79896774193.54839,1981-04-15,1664516129.032272,spring
105,616225107944.2024,0.0,274609.1974162614,2621989.444457569,2466277056.2061796,1251593.6922472378,8332198425615.56,5256342.291833018,292053.4823278245,90018.78981843467,692649016.548674,1884.072909074186,486528817204.30096,6734632258064.519,6103225806.451613,79896774193.54839,1981-04-16,1664516129.032272,spring
106,277740147313.3891,-336122786151.3832,268007.0577368988,2673487.9357472425,2397383800.789842,37614802.237756066,8668281396320.806,5256340.081425415,294353.6838690496,87854.5628743254,697609105.277692,1897.668538489518,221241935483.87097,7032580645161.29,2774193548.387097,83225806451.6129,1981-04-17,1664516129.032272,spring
107,275765743691.4341,0.0,244653.6515697764,2007330.1752621299,2170026265.441699,197385320.01038426,8668080926766.9,5468420.904286536,296657.6796903653,80199.15518557245,702778957.2444655,1911.2578226786084,207232258064.5161,7267693548387.097,2774193548.387097,83225806451.6129,1981-04-18,1664516129.032272,spring
108,620791980295.1921,346723237070.6761,214908.4275821299,2051745.3164057774,1892641633.9656389,197478003.93644363,8321157164923.539,5468294.437245479,299331.9060012605,70448.46550933638,707945994.3539091,1925.4218006697686,454080000000.0,7004283870967.744,6103225806.451613,79896774193.54839,1981-04-19,1664516129.032272,spring
109,619063395330.0889,0.0,191837.6718883617,3291292.891814496,1728748988.650173,3263478.7669066996,8321152308202.47,5249436.157879608,302015.2509960963,62885.71259614211,712891475.6827259,1939.578066723039,505041935483.87103,6571509677419.3545,6103225806.451613,79896774193.54839,1981-04-20,1664516129.032272,spring
110,617552060805.5345,0.0,169625.63563872728,3377529.573028944,1524328464.0689409,16201843.451975228,8321134594672.469,5249433.093997183,304612.518037803,55604.45384221776,717834343.1313547,1953.1273306376056,456419569892.4733,6907741935483.868,6103225806.451613,79896774193.54839,1981-04-21,1664516129.032272,spring
111,615889067482.3019,0.0,189546.43953628806,3364478.764134123,1699186904.1733775,39368513.265316434,8321093710565.845,5249421.919344065,307215.1660781611,62134.630820778744,722774583.2151873,1966.6694332365882,455809247311.82837,6924387096774.196,6103225806.451613,79896774193.54839,1981-04-22,1664516129.032272,spring
112,614123315921.0049,0.0,197906.73342512318,3368625.165914957,1769355138.1844435,6774295.31996843,8321085430199.777,5249396.127437561,309825.02112374036,64875.19284666967,727712174.1171635,1980.204337575856,507757870967.74194,6508790709677.418,6103225806.451613,79896774193.54839,1981-04-23,1664516129.032272,spring
113,165738450999.43365,-446635138851.63995,197595.23277406895,3424800.798445022,1761505463.918923,15006599.553275399,8767704115078.808,5249390.903734634,312443.9678412809,64773.08078378399,732647127.321073,1993.7319838826402,127466267281.10593,7252851612903.226,1664516129.032258,84335483870.96774,1981-04-24,1664516129.032272,spring
114,625491769194.4333,461458111319.93726,204166.89691360758,1134989.8673953167,1801075754.9993627,97213453.03233798,8306144776313.849,5531206.8509423295,315297.6771065584,66927.31763564641,737861029.2425053,2007.2524036193786,486339907834.1015,7109386175115.206,6103225806.451613,79896774193.54839,1981-04-25,1664516129.032272,spring
115,624020077999.4651,0.0,166958.13195496012,3627406.0353985922,1515936891.7303717,47706144.66557853,8306095830592.227,5239996.185556307,318283.1671513533,54730.02772791342,742780720.7238438,2021.537066417823,514754783410.1384,6680854119815.666,6103225806.451613,79896774193.54839,1981-04-26,1664516129.032272,spring
116,622772110420.4806,0.0,138992.92329735318,3678431.5793003645,1259050641.0157611,14622500.687221188,8306080013245.415,5239995.962425596,321155.4195311108,45562.83935963075,747697526.2510651,2035.0156732160106,433067465437.7884,7155041474654.376,6103225806.451613,79896774193.54839,1981-04-27,1664516129.032272,spring
117,394766185319.183,-226462585607.44754,172148.40082535712,3714845.2082684254,1556266947.8208542,16470150.778107686,8532524984034.5625,5239985.983870674,324041.82062667253,56431.43367841114,752611421.9279358,2048.4863732905897,274700645161.29034,7472567741935.484,3883870967.7419353,82116129032.25807,1981-04-28,1664516129.032272,spring
118,393108219537.50903,0.0,186098.2337903365,2458031.239546724,1675825472.7874665,20131624.119297124,8532502315438.618,5382841.394745716,326834.0453971306,61004.285183356355,757665367.3281832,2061.949101172427,273147096774.19345,7519491244239.631,3883870967.7419353,82116129032.25807,1981-04-29,1664516129.032272,spring
119,449135796362.3431,57652042671.88253,181164.40642904514,2375081.127580785,1624544421.2312803,2272490.9039357747,8474845381322.148,5382827.094001582,329405.3405143033,59386.94252908505,762716713.2861434,2075.7955269265294,308934193548.387,7524029032258.064,4438709677.419354,81561290322.58064,1981-04-30,1664516129.032272,spring
120,447514999367.6731,0.0,181060.6676914843,2646851.8352639154,1623141686.1822493,4810482.679851377,8474838262574.053,5346453.55483973,331983.36729380424,59352.93625507682,767729093.8388584,2089.634830920941,304368663594.47015,7553158064516.133,4438709677.419354,81561290322.58064,1981-05-01,1664516129.032272,spring
121,334406227425.8011,-111878749841.91824,138165.61397626463,2663815.810546788,1234133699.8367393,6637250.079589749,8586708072738.862,5346449.063895725,334914.58215136046,45291.64165543656,772738524.9532223,2103.367380380434,292260497695.8526,7257802359447.007,3329032258.064516,82670967741.93549,1981-05-02,1664516129.032272,spring
122,333378704518.91547,0.0,115641.58946693875,2095427.429200027,1029157372.3445481,3614251.2986634923,8586701512381.595,5417023.418627089,337581.9094732748,37908.11099715056,777815849.3705269,2117.0918491869106,207826728110.599,7735640552995.395,3329032258.064516,82670967741.93549,1981-05-03,1664516129.032272,spring
123,389986750077.3098,57628869210.614716,115188.03216625164,2096612.3348963512,1021971052.0937607,3128824.176103609,8529066571829.113,5417082.661044191,340193.20270156296,37759.431784271605,782890607.8265425,2131.0023270425395,263659354838.70972,7759974193548.388,3883870967.7419353,82116129032.25807,1981-05-04,1664516129.032272,spring
124,446437529870.4398,57628828188.03452,141927.189539713,2302557.7380800624,1262589129.7909923,86701365.43505557,8471348353610.83,5380722.571353525,342975.3064812745,46524.71208140244,787926210.18564,2144.90577486724,301071336405.53,7756478709677.419,4438709677.419354,81561290322.58064,1981-05-05,1664516129.032272,spring
125,502610328562.2203,57628220092.59071,166209.85586714846,2548726.08879622,1481058160.8813412,28019276.30399048,8413689719032.95,5344309.944376125,345890.13305847975,54484.73766294602,792922471.295012,2158.7019457140823,337706543778.8017,7755789124423.96,4993548387.096774,81006451612.90323,1981-05-06,1664516129.032272,spring
126,501204867162.44104,0.0,157347.8939587574,2774305.905437537,1403118869.3104541,274427.54267710686,8413687311042.192,5307934.906862485,348486.06187267584,51579.72539854912,797879747.7496694,2172.3903323151017,336565161290.32263,7792820645161.291,4993548387.096774,81006451612.90323,1981-05-07,1664516129.032272,spring
127,499769597313.92017,0.0,161231.94055824509,2828718.180745351,1433733663.774526,1131301.4938465809,8413684104449.278,5307933.387736082,351070.844836733,52852.942675224294,802834424.3206571,2185.97191164293,272647741935.4839,7704292165898.621,4993548387.096774,81006451612.90323,1981-05-08,1664516129.032272,spring
128,442761066993.0383,-55529955257.10227,166971.2161200579,2920809.5021173693,1480517567.375295,4696341.881747049,8469207383595.227,5307931.36479644,352618.27476271964,54734.316807518066,807787537.8643228,2199.5463680018006,243748571428.57132,7725019354838.708,4438709677.419354,81561290322.58064,1981-05-09,1664516129.032272,spring
129,441440538835.46765,0.0,149248.38942270938,2748418.050846365,1318966371.0246391,1037383.115435819,8469204154788.908,5342959.27304644,354193.3670067736,48924.65192204513,812774090.6538204,2213.116542094035,268351705069.1246,7768712903225.807,4438709677.419354,81561290322.58064,1981-05-10,1664516129.032272,spring
130,612990598365.3074,172840901118.14108,146727.81847494695,2876545.3586923913,1292823738.5454226,4711967.784134235,8296356478904.145,5342957.236093054,355514.6478517442,48098.39137249354,817759306.4637312,2226.778330558412,341955023041.4745,7521710599078.345,6103225806.451613,79896774193.54839,1981-05-11,1664516129.032272,spring
131,611155917211.4507,0.0,205798.8823882087,3804644.2367986594,1831254781.0000849,172472.49778471104,8296355301454.114,5233913.01850997,356828.9557454402,67462.29373552615,822634150.0900396,2240.4364560650174,501685161290.3226,7160463041474.652,6103225806.451613,79896774193.54839,1981-05-12,1664516129.032272,spring
132,609365182421.9956,0.0,192373.6083245523,3986789.23756341,1814687302.416687,27746928.590833973,8296326728985.343,5233973.514368759,358582.7002027296,63061.39625808571,827507287.1120137,2253.792192027506,355905253456.2211,7536548571428.568,6103225806.451613,79896774193.54839,1981-05-13,1664516129.032272,spring
133,330801080438.29266,-276984173828.1799,156966.0104754923,4043882.4657183294,1576097513.602868,56274.53497539967,8573310067754.718,5233955.488676831,359834.2122515453,51454.54135759705,832379141.2451866,2267.143252361682,197078709677.41937,7795872258064.516,3329032258.064516,82670967741.93549,1981-05-14,1664516129.032272,spring
134,617003466370.6993,287694968716.6013,139575.6020533891,2492560.916766971,1495892940.1170957,5663141.237109244,8285606926597.368,5408697.698522429,361083.4246942856,45753.84547655901,837424475.0282168,2280.4907979320183,370901751152.0739,7455510414746.544,6103225806.451613,79896774193.54839,1981-05-15,1664516129.032272,spring
135,615558821481.6445,0.0,122834.56297987988,4165017.2374462513,1443972752.4073102,3370046.0270209163,8285602897272.68,5227192.619954454,362630.7037689953,40266.01734887959,842286742.6307721,2294.313630214293,365234470046.083,7433824147465.4375,6103225806.451613,79896774193.54839,1981-05-16,1664516129.032272,spring
