,EpiP[ug],EntrP[ug],IepiP,SedPepi[ug],Ep[ug],Hvd,HypP[ug],SedPhyp[ug],Rp[ug],IsedP[ug],Psed[ug],Bp[ug],PEPItrue[ug],HYPtrue[ug],EpiV[L],HypV[L],Time,PLoad,Season
9931,779211892379.4115,0.0,57312174348.54484,530820936.1562171,318399192146.56024,0.0,1079216588217.1718,146159832.01732284,164373781.11173606,57312174348.54484,5.019556673717138e+16,13752213692.267971,782840430107.5281,2221463225806.453,36064516129.03226,49935483870.96774,2008-03-11,126253093104.8948,winter
9932,779096068410.2404,0.0,63126546552.4474,530600638.0623932,351551785082.2149,0.0,1079088102912.123,146217568.7769812,163938286.22290662,63126546552.4474,5.019555349784123e+16,13752210064.97846,1263460215053.762,1749406451612.9014,36064516129.03226,49935483870.96774,2008-03-12,158905253346.59125,winter
9933,778929693652.9315,0.0,79452626673.29562,530323640.0760068,443561976796.5358,0.0,1078946253174.2076,146301061.0460572,163372815.73444805,79452626673.29562,5.019554025888668e+16,13752206437.764723,1259453046594.9814,1743858064516.1282,36064516129.03226,49935483870.96774,2008-03-13,162661542836.96014,winter
9934,778792408908.9291,0.0,81330771418.48007,529976422.8693929,455145586935.9439,0.0,1078767284272.084,146391264.02199712,162819591.80508325,81330771418.48007,5.019552702023197e+16,13752202810.653887,766170609318.9949,3149264516129.0337,36064516129.03226,49935483870.96774,2008-03-14,130320810743.09555,winter
9935,778722055390.7831,0.0,65160405371.547775,529519273.80660033,365549495222.6902,0.0,1078583644426.6632,146457197.83679795,162269791.27895424,65160405371.547775,5.0195513781739464e+16,13752199183.625196,721290322580.6451,3295741935483.871,36064516129.03226,49935483870.96774,2008-03-15,103889411181.23988,winter
9936,778666547973.2266,0.0,51944705590.61994,529172140.02520436,292149878804.4479,0.0,1078436157151.8204,146494456.67282283,161708935.79017776,51944705590.61994,5.019550054350157e+16,13752195556.640951,759158064516.129,3254545161290.3223,36064516129.03226,49935483870.96774,2008-03-16,100108004322.1682,winter
9937,778588316334.2338,0.0,50054002161.0841,528966904.8850774,282235939125.20233,0.0,1078318288215.9442,146517997.32616556,161518989.46768215,50054002161.0841,5.019548730527555e+16,13752191929.726458,770578494623.6571,3137612903225.8047,36064516129.03226,49935483870.96774,2008-03-17,132631960302.15616,winter
9938,778441730043.2632,0.0,66315980151.07808,528839864.2859038,374877947105.2308,0.0,1078204431278.1144,146552901.78355658,161334454.0477169,66315980151.07808,5.019547406714556e+16,13752188302.81522,757354838709.6774,2983645161290.3228,36064516129.03226,49935483870.96774,2008-03-18,132321470550.72995,winter
9939,778332493259.5435,0.0,66160735275.364975,528976123.902751,374923482785.9988,0.0,1078053206009.998,146601014.1956126,161160105.90499732,66160735275.364975,5.019546082937792e+16,13752184675.930292,772982795698.9233,3109316129032.26,36064516129.03226,49935483870.96774,2008-03-19,122901452012.0028,winter
9940,778241209533.991,0.0,61450726006.0014,529330710.39406645,349110297590.2268,0.0,1077901967569.3932,146635711.77318433,160981539.51654172,61450726006.0014,5.019544759218176e+16,13752181049.144636,768775268817.2054,3070199999999.9985,36064516129.03226,49935483870.96774,2008-03-20,123697604384.31416,winter
9941,778137325017.0336,0.0,61848802192.15708,529688335.26405346,352265559056.2224,0.0,1077761148450.862,146671682.21907076,160858575.72851384,61848802192.15708,5.019543435550578e+16,13752177422.51555,753748387096.7742,3041070967741.936,36064516129.03226,49935483870.96774,2008-03-21,104173434323.30661,spring
9942,778072814115.2391,0.0,52086717161.653305,529980527.5277467,297417656239.6627,0.0,1077619058895.8992,146708185.35086748,161452300.0509992,52086717161.653305,5.019542111856838e+16,13752173796.02898,619468172043.012,2576670967741.9355,36064516129.03226,49935483870.96774,2008-03-22,91405612122.37476,spring
9943,778011031564.331,0.0,45702806061.18738,530395984.38593173,261640311512.7462,0.0,1077499095482.7,146765927.58006275,162067300.02112964,45702806061.18738,5.0195407881492824e+16,13752170169.47079,1079531182795.6978,1494735483870.9663,36064516129.03226,49935483870.96774,2008-03-23,84821254906.04218,spring
9944,777947475872.7373,0.0,42410627453.02109,529953467.88394403,243422066757.45612,0.0,1077393564524.05,146837978.82510284,162273587.21178523,42410627453.02109,5.0195394643844136e+16,13752166542.874748,1065706451612.9032,1475593548387.097,36064516129.03226,49935483870.96774,2008-03-24,72993656000.403,spring
9945,777899773830.563,0.0,36496828000.2015,528567044.9307052,210022691949.28094,0.0,1077295383584.7268,146905607.12678683,162903522.86821163,36496828000.2015,5.019538140425035e+16,13752162916.121683,646276129032.2579,2153051612903.2275,36064516129.03226,49935483870.96774,2008-03-25,100235203488.68623,spring
9946,777784975825.3428,0.0,50117601744.34312,524990027.8074924,287253643217.1304,0.0,1077210685389.5887,146979676.62560087,163540588.4628541,50117601744.34312,5.019536816052018e+16,13752159288.835712,631489677419.3547,2116931612903.224,36064516129.03226,49935483870.96774,2008-03-26,113872869144.20677,spring
9947,777675100305.4016,0.0,56936434572.103386,524997380.4085319,325016865918.1344,0.0,1077094852914.1066,147054242.70266736,163765166.7261433,56936434572.103386,5.019535491665097e+16,13752155660.416489,746535483870.9677,2871290322580.645,36064516129.03226,49935483870.96774,2008-03-27,123833038102.19316,spring
9948,777561705233.2196,0.0,61916519051.09658,525088716.85511726,352024230343.171,0.0,1076963800451.0852,147114258.03029773,164401894.49325442,61916519051.09658,5.019534167230002e+16,13752152031.959171,693422287390.0284,2911692668621.7,36064516129.03226,49935483870.96774,2008-03-28,114988694501.85089,spring
9949,777477575893.3083,0.0,57494347250.925446,524430507.16332513,325573470542.55884,0.0,1076821861555.5,147158156.91692182,164582760.47402325,57494347250.925446,5.019532842715752e+16,13752148403.369867,745551906158.3588,2957088563049.8525,36064516129.03226,49935483870.96774,2008-03-29,93361871465.4848,spring
9950,777426028343.2537,0.0,46680935732.7424,524032507.61060137,263294002694.15643,0.0,1076690591328.5444,147189902.0068712,164754073.46451828,46680935732.7424,5.019531518148108e+16,13752144774.563705,889482111436.9498,3006116129032.2583,36064516129.03226,49935483870.96774,2008-03-30,78796935814.7214,spring
9951,777378492499.4429,0.0,39398467907.3607,523908331.3855181,221350436923.9853,0.0,1076584435947.9718,147209098.28322437,164908933.01642242,39398467907.3607,5.0195301935548424e+16,13752141145.611254,1080624046920.8224,3021096774193.5483,36064516129.03226,49935483870.96774,2008-03-31,107908183277.87366,spring
9952,777258087505.0371,0.0,53954091638.93683,523926705.10718954,301946828192.07904,0.0,1076495203496.368,147218815.5931956,165052203.9074961,53954091638.93683,5.019528868950422e+16,13752137516.588612,709815249266.8628,3071032258064.516,36064516129.03226,49935483870.96774,2008-04-01,117015148029.91489,spring
9953,777153391628.5896,0.0,58507574014.95744,524031504.08976597,326134150596.5062,0.0,1076373481198.3387,147236424.23278815,165197619.50070018,58507574014.95744,5.019527544344065e+16,13752133887.535404,713749560117.3025,3042659824046.922,36064516129.03226,49935483870.96774,2008-04-02,115281770930.33984,spring
9954,777062680727.967,0.0,57640885465.16992,524233440.8486163,320043474825.92896,0.0,1076242012550.8308,147244214.06496072,165334361.1757548,57640885465.16992,5.019526219745369e+16,13752130258.47689,737683284457.4778,3143211730205.279,36064516129.03226,49935483870.96774,2008-04-03,112858746265.68295,spring
9955,776975034260.3818,0.0,56429373132.84148,524615246.987661,312097340337.1486,0.0,1076113004863.214,147250656.52889162,165469300.58544365,56429373132.84148,5.0195248951723656e+16,13752126629.439367,764567741935.4838,3192693255131.966,36064516129.03226,49935483870.96774,2008-04-04,107463900240.38329,spring
9956,776895342970.1165,0.0,53731950120.19164,525098806.8033934,296027987396.48975,0.0,1075987204731.9586,147258167.4954249,165604404.35790828,53731950120.19164,5.0195235706353224e+16,13752123000.472235,758994134897.359,3254885630498.5347,36064516129.03226,49935483870.96774,2008-04-05,88800887548.28815,spring
9957,131304180616.5728,-929424277436450.2,44400443774.14407,525501296.015023,243675219561.21814,0.0,1721410487420.5344,147259810.95526713,165731781.83177093,44400443774.14407,5.019522193576188e+16,13752119371.603624,126170322580.64534,5280450439882.699,6103225806.451613,79896774193.54839,2008-04-06,77739797713.78107,spring
9958,777037610613.7261,929587306057596.8,77739797713.78107,392257044.11853915,212293910726.8765,507357391094.1708,1075530199167.1166,4427568.218482658,165854374.53673938,0.0,5.019520802221947e+16,13752115598.838873,753748387096.7742,3338187096774.1934,36064516129.03226,49935483870.96774,2008-04-07,107881179651.23296,spring
9959,131293418502.75671,-929703116293610.4,53940589825.61648,526474101.1836491,293895058423.5511,0.0,1721071680530.67,147221089.72907782,165975136.39227015,53940589825.61648,5.019519425135364e+16,13752111786.909447,128944516129.0321,5283355777126.098,6103225806.451613,79896774193.54839,2008-04-08,127720573728.16646,spring
9960,776488001502.9418,929461115687625.5,63860286864.08323,393043025.36685467,355976525133.80066,57905480005.21787,1075630577164.5074,4380204.896133793,166068227.20766303,63860286864.08323,5.019518033755761e+16,13752108014.069492,777846041055.7196,3389484457478.008,36064516129.03226,49935483870.96774,2008-04-09,124063107077.64331,spring
9961,776448146823.1697,0.0,62031553538.821655,527260713.9892539,354650654089.885,0.0,1075424296690.426,147277459.34662297,166161394.07476905,62031553538.821655,5.0195167093830184e+16,13752104202.07058,754076246334.3107,3389711436950.147,36064516129.03226,49935483870.96774,2008-04-10,163682188354.3409,spring
9962,776258010768.6246,0.0,81841094177.17046,527986217.7899326,479885051364.2735,0.0,1075281389601.4116,147276818.35668868,166256618.69939864,81841094177.17046,5.0195153850736024e+16,13752100573.652107,721454252199.4132,3387744281524.928,36064516129.03226,49935483870.96774,2008-04-11,196418151596.96213,spring
9963,776041314113.9716,0.0,98209075798.48106,528694926.78976053,590908377534.6566,0.0,1075088018093.1464,147281451.47644222,166351922.27592734,98209075798.48106,5.019514060826354e+16,13752096945.40713,727847507331.379,3455535483870.968,36064516129.03226,49935483870.96774,2008-04-12,148443058385.05884,spring
9964,775961222136.5334,0.0,74221529192.52942,529493415.75447947,458555861722.67706,0.0,1074849902460.3346,147281028.79960635,166445323.70150152,74221529192.52942,5.019512736649934e+16,13752093317.332478,768829912023.4597,3480503225806.452,36064516129.03226,49935483870.96774,2008-04-13,104623058827.46391,spring
9965,59457558342.27749,-1031852119237231.4,52311529413.73196,530193643.8611618,332152154404.45557,0.0,1791124352850.8174,147269857.7397374,166535828.59738493,52311529413.73196,5.019511359514368e+16,13752089689.451876,51196480938.41656,5566671554252.197,2774193548.387097,83225806451.6129,2008-04-14,113149299488.69267,spring
9966,775687684564.4817,1032116048681862.8,113149299488.69267,818592891.9989027,368278658436.57513,51893600819.54529,1074639259425.023,3963772.7376680234,166621447.14981297,0.0,5.019509968040009e+16,13752085916.477722,575556891495.6008,3213461876832.844,36064516129.03226,49935483870.96774,2008-04-15,116548442420.11972,spring
9967,775671176944.5975,0.0,58274221210.05986,531091517.85829496,391699768571.112,0.0,1074383991979.6132,147262169.34682366,166705149.4614226,58274221210.05986,5.019508643996652e+16,13752082104.219202,791452199413.488,3722463343108.5024,36064516129.03226,49935483870.96774,2008-04-16,109393791947.45558,spring
9968,131003332374.56924,-928432893839505.4,54696895973.72779,531553515.14838374,378774794507.27264,0.0,1718790296606.937,147249520.43558013,166788920.59736788,54696895973.72779,5.019507266834864e+16,13752078476.703157,121232258064.51636,5664681290322.58,6103225806.451613,79896774193.54839,2008-04-17,95106765724.7736,spring
9969,130778726602.24142,0.0,0.0,409498733.34410125,339014358884.8716,15961707448.063896,1718780220278.447,3345604.860842176,166869777.25102356,95106765724.7736,5.019505875274977e+16,13752074703.657162,93989677419.35484,5373058064516.129,6103225806.451613,79896774193.54839,2008-04-18,93052259080.943,spring
9970,130541290642.16731,0.0,0.0,416650705.8466414,341803097244.4357,279547352.6970801,1718781037407.3,3373215.367482423,166949703.6250056,93052259080.943,5.019504483710239e+16,13752070891.164322,120708243727.5984,5899932903225.808,6103225806.451613,79896774193.54839,2008-04-19,78967903170.36687,spring
9971,130383524703.70544,0.0,78967903170.36687,420041996.9304289,299193302350.6792,72494150364.4868,1718731732759.1208,3345975.6976363254,165758761.2412704,0.0,5.019503092262253e+16,13752067078.658192,124777060931.89938,5782750967741.9375,6103225806.451613,79896774193.54839,2008-04-20,66737064452.137794,spring
9972,35377658474.93287,-136717858924964.14,66737064452.137794,433428204.9926347,261366478648.74948,428125124.65387446,1813556835892.039,3345937.2633313485,164583919.03360385,0.0,5.019501700932128e+16,13752063266.471926,36619354838.70968,5925973333333.336,1664516129.032258,84335483870.96774,2008-04-21,88691537734.99261,spring
9973,70924483145.83908,51576631805469.99,88691537734.99261,1407614170.7768826,358388036668.5249,1844174798.9361272,1777762234895.22,3351744.393299293,163425805.52308965,0.0,5.019500309718776e+16,13752059454.60857,67024516129.03215,5443423942652.33,3329032258.064516,82670967741.93549,2008-04-22,110590054499.5606,spring
9974,94466281948.3187,34384417492417.566,0.0,897448782.1565752,470444068594.1985,7701412366.497369,1753895049197.027,3349195.9350112034,162285031.78582886,110590054499.5606,5.019498918619628e+16,13752055643.06514,88922150537.63448,5322327311827.956,4438709677.419354,81561290322.58064,2008-04-23,93528733169.07872,spring
9975,82371287350.46196,-17037838954269.615,93528733169.07872,653564610.7934982,418324687411.5505,5115446837.113172,1765700624948.2598,3375167.743783956,161104597.85962704,0.0,5.0194975276415016e+16,13752051831.834597,76641720430.1074,5282804301075.267,3883870967.7419353,82116129032.25807,2008-04-24,79134344276.78813,spring
9976,129835329782.46344,68767355824889.664,79134344276.78813,666710407.873107,372753549235.7722,1216303377.9590151,1717978923609.723,3348399.038930028,159886565.2367645,0.0,5.0194961367828824e+16,13752048020.935621,130202150537.63422,5029945806451.616,6103225806.451613,79896774193.54839,2008-04-25,68805642655.32384,spring
9977,46975752238.85269,-119266524885945.75,68805642655.32384,443477233.58760715,344250410013.6355,2738702129.7387676,1800600518673.1594,3345070.096425368,158686052.40582088,0.0,5.019494746044363e+16,13752044210.364061,50108100358.42299,5301453046594.983,2219354838.709677,83780645161.29033,2008-04-26,65990108584.11918,spring
9978,130207536173.74612,120292858354323.14,65990108584.11918,1652641721.2099805,349570411906.68317,3404737257.0686207,1717127249284.0444,3349612.666875965,157501726.44200355,0.0,5.019493355425112e+16,13752040400.121542,141594838709.67743,5033496774193.548,6103225806.451613,79896774193.54839,2008-04-27,60801575811.63303,spring
9979,47110730202.9767,-119566478524754.8,60801575811.63303,480544349.6305917,346008686026.76697,4159714353.1111836,1799984755492.2178,3343717.383684614,156333224.46309343,0.0,5.019491964922502e+16,13752036590.205788,49471436950.146645,5255331378299.118,2219354838.709677,83780645161.29033,2008-04-28,67715884354.81746,spring
