,EpiP[ug],EntrP[ug],IepiP,SedPepi[ug],Ep[ug],Hvd,HypP[ug],SedPhyp[ug],Rp[ug],IsedP[ug],Psed[ug],Bp[ug],PEPItrue[ug],HYPtrue[ug],EpiV[L],HypV[L],Time,Season,PLoad
12147,27046650789924.5,-27396546731775.637,0.0,1489099439.7900918,357971583907.1761,9564741495.813774,2113525211198732.2,3511752.3380337735,173547860.31802294,211758462882.12848,5.016496887378856e+16,13743830900.727554,17515831265508.7,3628081786600493.0,1109677419354.8386,84890322580645.16,2014-04-05,spring,219968278133.088
12148,40536319102751.55,13813890269272.762,0.0,3081236508.824098,336790204707.7933,15649484770.899574,2099918892832917.5,3512322.614985283,175385909.67611358,219968278133.088,5.016495495808788e+16,13743827088.709196,24033052109181.074,3494732704714640.5,1664516129032.258,84335483870967.75,2014-04-06,spring,209818838049.35623
12149,150992839547188.7,110522046991206.19,209818838049.35623,1509647476.428379,277401093185.9276,3565355843.9570475,1989394963979042.5,3439187.4028193643,177284886.32887268,0.0,5.01649410404189e+16,13743823276.188461,95398114143920.42,3397456674937963.5,6103225806451.613,79896774193548.39,2014-04-07,spring,206153029786.6717
12150,150855281902591.47,0.0,206153029786.6717,440457008.95636773,346737316097.0282,3467098722.115528,1989392113366185.2,3436810.840138291,179465666.5472379,0.0,5.016492712057058e+16,13743819463.128466,91360595533498.95,3356893697270470.0,6103225806451.613,79896774193548.39,2014-04-08,spring,222320987087.97025
12151,150633043337351.97,0.0,222320987087.97025,450244490.36446315,447087939249.1777,2978631412.0964994,1989389763155646.0,3436826.0213969853,181613208.56896672,0.0,5.016491319857854e+16,13743815649.471392,89013200992555.94,3348289429280396.5,6103225806451.613,79896774193548.39,2014-04-09,spring,223911266860.06747
12152,150425982563230.9,0.0,223911266860.06747,457347135.02449816,436752974948.7405,6238281102.655648,1989384162248093.8,3436821.9612297197,183463237.53680053,0.0,5.0164899274740296e+16,13743811835.227,89107096774193.56,3339685161290322.5,6103225806451.613,79896774193548.39,2014-04-10,spring,212868807646.84048
12153,150228387130633.28,0.0,212868807646.84048,470447630.9417492,411839571500.6385,1845778887.0974517,1989382969279453.2,3436812.2852363903,185799427.78274378,0.0,5.016488534856966e+16,13743808020.476793,96692534562211.72,3452682027649768.5,6103225806451.613,79896774193548.39,2014-04-11,spring,212342255475.8612
12154,150033552389291.4,0.0,212342255475.8612,482560429.5428831,407296503666.53076,602067278.3188903,1989383032231214.5,3436830.3301978055,185895440.28881878,0.0,5.016487142230685e+16,13743804205.08758,87188940092165.7,3351098986175112.0,6103225806451.613,79896774193548.39,2014-04-12,spring,215081566603.0421
12155,149905323342771.0,0.0,215081566603.0421,495201967.01263195,343113069199.4424,297658042.9918024,1989383412329856.8,3436830.438952393,185991548.75257587,0.0,5.0164857495951736e+16,13743800389.673111,86317050691243.98,3340826543778801.0,6103225806451.613,79896774193548.39,2014-04-13,spring,203948111832.4964
12156,149809229041025.9,0.0,203948111832.4964,507936927.7765945,300082402230.63293,547925580.8145088,1989383554867126.0,3436831.095605517,185962753.31042248,0.0,5.016484356962924e+16,13743796574.233353,84573271889401.2,3362512811059909.0,6103225806451.613,79896774193548.39,2014-04-14,spring,203335936961.72305
12157,149674185162413.47,0.0,203335936961.72305,523019621.06242234,338188082218.9923,331286265.92141193,1989383928747531.2,3509955.4129541307,185657005.77658486,0.0,5.016482964368942e+16,13743792758.802532,84311705069124.34,3361371428571430.5,6103225806451.613,79896774193548.39,2014-04-15,spring,203262038409.3584
12158,149533301646255.03,0.0,203262038409.3584,540264540.0266598,355217274138.35333,11611984110.581015,1989373039254327.5,3509956.0726074935,185736322.7318051,0.0,5.016481571767412e+16,13743788943.476555,81608847926267.47,3384199078341013.0,6103225806451.613,79896774193548.39,2014-04-16,spring,201731030305.8277
12159,40421143159966.266,-108751492106367.3,0.0,564993553.5012106,374642444398.89325,14541058030.92556,2098312468648829.5,3509957.39351208,185832264.07761443,201731030305.8277,5.016480179156669e+16,13743785128.129896,21805161290322.58,3567390967741935.0,1664516129032.258,84335483870967.75,2014-04-17,spring,202777781684.7445
12160,40068188343376.414,0.0,0.0,2536941931.7262397,351923969438.1084,1506094779.9850998,2098516459370853.5,3509715.7337521682,185602903.25623596,202777781684.7445,5.0164787865692184e+16,13743781312.757998,21258248847926.32,3585462857142856.0,1664516129032.258,84335483870967.75,2014-04-18,spring,199697243022.3328
12161,150228413950215.38,110448234703729.14,0.0,2591476961.4682937,285892513318.2042,474893389.5028962,1988270220466562.2,3510077.4706564522,185482921.17092285,199697243022.3328,5.016477393994185e+16,13743777497.449915,74779047619047.61,3255222857142853.0,6103225806451.613,79896774193548.39,2014-04-19,spring,188917659809.1552
12162,149961714362003.5,0.0,0.0,635157846.275121,273009193249.71188,6944762884.132112,1988453010664986.2,3434948.150506709,185578600.96863696,188917659809.1552,5.016476001402452e+16,13743773682.17585,76028755760368.62,3413875023041476.0,6103225806451.613,79896774193548.39,2014-04-20,spring,187972530761.47488
12163,149718009576489.5,0.0,0.0,636707437.8419722,243297390804.72223,229312728.55373323,1988641572705134.2,3435263.940004305,185549941.2719157,187972530761.47488,5.0164746088139976e+16,13743769866.856033,74720921658986.2,3425288847926269.0,6103225806451.613,79896774193548.39,2014-04-21,spring,177913277597.808
12164,149675607679590.2,0.0,177913277597.808,640016237.8871179,220232148496.3836,556990237.1156172,1988641837541133.5,3435589.700972002,185245588.0777589,0.0,5.016473216256393e+16,13743766051.5452,72366820276497.97,3441268202764978.5,6103225806451.613,79896774193548.39,2014-04-22,spring,184853311828.4765
12165,149588448124236.62,0.0,184853311828.4765,641088542.37384,271548494919.0962,176716279.43115702,1988642483418927.8,3435610.257272136,184941141.72813478,0.0,5.016471823729615e+16,13743762236.318886,69751152073732.56,3458388940092167.0,6103225806451.613,79896774193548.39,2014-04-23,spring,197426625615.2732
12166,149471742969118.9,0.0,197426625615.2732,647658619.5019361,314115973927.2369,631851813.7438034,1988642680464341.0,3400192.699151711,184638800.37155485,0.0,5.016470431229912e+16,13743758421.177029,73238709677419.36,3262451612903227.0,6103225806451.613,79896774193548.39,2014-04-24,spring,201608719831.6109
12167,149349766433272.9,0.0,201608719831.6109,660348508.3312343,323132130743.8836,207223574.6037216,1988643314526538.2,3400193.036061126,184337456.56951356,0.0,5.016469038760725e+16,13743754606.109348,65914838709677.43,3498337327188942.5,6103225806451.613,79896774193548.39,2014-04-25,spring,195025107359.8896
12168,149227026760038.25,0.0,195025107359.8896,676997703.0820491,317212535423.31964,124752531.87922402,1988644044837338.0,3400214.0118795717,181465842.85438785,0.0,5.016467646579083e+16,13743750791.125273,73500276497695.9,3377350783410140.5,6103225806451.613,79896774193548.39,2014-04-26,spring,197654786603.7497
12169,149118755040799.12,0.0,197654786603.7497,689521022.9409102,305468095160.6214,231110340.69115493,1988644679277205.8,3400215.2605766086,179429400.68838808,0.0,5.016466254601467e+16,13743746976.928997,68443317972350.14,3432137142857146.5,6103225806451.613,79896774193548.39,2014-04-27,spring,205835314612.55588
12170,40513514789036.82,-108450003666035.73,205835314612.55588,709250841.7588813,360394332167.6346,31682670.254823044,2097095533874769.2,3400216.345351999,176763572.6028224,0.0,5.016464862890815e+16,13743743163.291693,18785253456221.223,3604739539170512.0,1664516129032.258,84335483870967.75,2014-04-28,spring,200730982479.56253
12171,150485998874703.62,110373449151303.66,0.0,3006673693.89096,398413198072.2943,454806129.3384699,1986925538296871.8,3399254.9451670256,174122616.9352413,200730982479.56253,5.016463471444544e+16,13743739350.385796,69315207373272.16,3397895668202763.5,6103225806451.613,79896774193548.39,2014-04-29,spring,209689674229.9912
12172,150062229951796.44,0.0,0.0,745036661.3280733,423156849695.07007,132963449.17712437,1987136008350494.2,3397276.930723429,171703457.60648674,209689674229.9912,5.016462080240373e+16,13743735538.204231,71843686635944.89,3284898801843317.0,6103225806451.613,79896774193548.39,2014-04-30,spring,208728261717.2753
12173,149685540072894.0,0.0,0.0,753105780.1357653,375985418802.00684,48645679.69517282,1987345607462706.2,3397656.672507601,169788050.89977345,208728261717.2753,5.016460689228161e+16,13743731726.685953,72018064516129.05,3227829677419355.5,6103225806451.613,79896774193548.39,2014-05-01,spring,205391686172.11023
12174,149580630669099.88,0.0,205391686172.11023,761081821.1463358,309552962702.11224,12954557.019410264,1987346519542150.2,3398015.05050446,167350194.80807456,0.0,5.016459298460152e+16,13743727915.693592,66856479262672.73,2944766820276501.0,6103225806451.613,79896774193548.39,2014-05-02,spring,198347294349.0949
12175,149457360083875.06,0.0,198347294349.0949,767297589.4053483,320900962645.04297,50380660.53283138,1987347398041517.5,3398016.6100015426,164980454.6527963,0.0,5.016457907929498e+16,13743724105.37028,96300184331797.06,2308446082949305.0,6103225806451.613,79896774193548.39,2014-05-03,spring,208831323964.8242
12176,149333208931064.3,0.0,208831323964.8242,773679011.1084764,340526077809.49176,8317280045.025569,1987340014337389.5,3398037.99104768,163294944.04880452,0.0,5.016456517567778e+16,13743720295.697254,70797419354838.72,3304302304147469.0,6103225806451.613,79896774193548.39,2014-05-04,spring,201106826039.44092
12177,149235106915738.9,0.0,201106826039.44092,777990569.9825356,309540723792.2892,11109872997.412586,1987329841051949.5,3398025.366125048,161995012.82400635,0.0,5.0164551273364296e+16,13743716486.487064,70797419354838.72,3287181566820273.0,6103225806451.613,79896774193548.39,2014-05-05,spring,194205851155.75296
12178,149101372297630.38,0.0,194205851155.75296,786621020.9619181,327166161243.92566,12313000.626385055,1987330772677606.0,3398007.9714760534,160715644.23357618,0.0,5.0164537372333976e+16,13743712677.634054,70448663594470.1,3270060829493085.0,6103225806451.613,79896774193548.39,2014-05-06,spring,200135669444.29236
12179,148935352068049.75,0.0,200135669444.29236,800035328.6184151,367007751685.57776,1651887989.2968397,1987330076883290.0,3398009.564403076,159456354.20934165,0.0,5.016452347256676e+16,13743708869.132597,59550046082949.336,2925363317972349.0,6103225806451.613,79896774193548.39,2014-05-07,spring,197420239829.9805
12180,148724286094882.8,0.0,197420239829.9805,811844482.5469849,408991547730.0399,1317179215.7014134,1987329726368144.0,3398028.253617128,158217615.38069868,0.0,5.016450957404211e+16,13743705060.977196,68356129032258.06,3014771612903223.0,6103225806451.613,79896774193548.39,2014-05-08,spring,203423557786.8025
12181,148522700227505.5,0.0,203423557786.8025,822347030.1916116,405067243469.6665,880165335.7285726,1987329822148893.5,3398027.65429023,156997082.74097925,0.0,5.01644956767418e+16,13743701253.162224,67135483870967.75,2716490322580645.0,6103225806451.613,79896774193548.39,2014-05-09,spring,201480587199.67413
12182,148342218948717.34,0.0,201480587199.67413,832470990.4000828,381460595956.53973,331200959.0838528,1987330477152237.8,3398027.8180605555,157131340.58044147,0.0,5.016448177931103e+16,13743697445.682684,80780552995391.8,2412311889400918.0,6103225806451.613,79896774193548.39,2014-05-10,spring,200363694192.48355
12183,148191699074523.28,0.0,200363694192.48355,842494333.3115817,351472010101.6697,1430936048.4323237,1987330042578318.8,3398028.9380153613,157265825.13181296,0.0,5.01644678817496e+16,13743693638.167406,67418847926267.17,3026565898617509.0,6103225806451.613,79896774193548.39,2014-05-11,spring,200723138978.70264
12184,40245356906751.17,-107775781145107.84,200723138978.70264,855712348.9010674,372383867425.97235,1955418131.9155564,2095104878021069.2,3398048.073985038,157401473.73439762,0.0,5.0164453984056344e+16,13743689830.616331,19974193548387.098,3326432442396310.0,1664516129032.258,84335483870967.75,2014-05-12,spring,200582127981.7662
12185,150092289682954.56,110268677790582.6,0.0,3625103654.8706155,420032391604.9761,1912480880.6540647,1985038649121569.0,3396087.824314731,157536414.2386606,200582127981.7662,5.016444008622999e+16,13743686023.029137,72693778801843.12,3138231152073730.0,6103225806451.613,79896774193548.39,2014-05-13,spring,207240780597.6785
12186,149656186274095.2,0.0,0.0,902880856.3220694,435264057354.5413,63529351.48412454,1985246883531124.8,3394130.121276816,157671583.1860686,207240780597.6785,5.016442618827032e+16,13743682215.405478,71407741935483.88,3109125898617510.5,6103225806451.613,79896774193548.39,2014-05-14,spring,209538031716.2595
12187,149252433239365.66,0.0,0.0,909234596.6375009,403015176388.13934,171376255.206434,1985457313868315.2,3359848.5581172733,157806981.15716317,209538031716.2595,5.0164412290144776e+16,13743678407.745295,61032258064516.12,3017434838709676.5,6103225806451.613,79896774193548.39,2014-05-15,spring,203908642306.1709
12188,148871837225736.34,0.0,0.0,914082701.5196393,385180945687.6144,5499014759.834355,1985656792160947.8,3360224.349943933,157942608.73435163,203908642306.1709,5.016439839188779e+16,13743674600.039665,65042949308756.02,3042925714285715.0,6103225806451.613,79896774193548.39,2014-05-16,spring,205556319762.9532
12189,148531067109653.16,0.0,0.0,923099214.5300364,356002157377.2153,16155140508.575357,1985847271157321.2,3360561.9506626725,158078466.50223008,205556319762.9532,5.0164384493499096e+16,13743670792.298025,59288479262672.79,3024473364055299.5,6103225806451.613,79896774193548.39,2014-05-17,spring,196761311353.2805
12190,148433710181644.53,0.0,196761311353.2805,936767748.6268482,297601854073.15753,4420382459.86352,1985843942396281.0,3360884.3208074733,158214555.04727113,0.0,5.016437059497845e+16,13743666984.520302,68617695852534.59,3212135668202766.5,6103225806451.613,79896774193548.39,2014-05-18,spring,189415109041.84103
12191,148349237947117.1,0.0,189415109041.84103,960514468.4295793,273068426601.76367,141597500.90727133,1985844916303244.8,3360878.687151275,158350874.95794043,0.0,5.016435669632528e+16,13743663176.706425,68399723502304.11,3213562396313362.0,6103225806451.613,79896774193548.39,2014-05-19,spring,191885528716.16348
12192,148208876938135.97,0.0,191885528716.16348,990048752.2288662,331285214998.0062,28726052.941481497,1985846032752470.8,3360899.9971123054,158487426.82470635,0.0,5.0164342797539384e+16,13743659368.856241,68530506912442.22,3214989124423962.0,6103225806451.613,79896774193548.39,2014-05-20,spring,195380474765.7387
12193,148030255909816.53,0.0,195380474765.7387,1013472369.2056199,373011967494.88934,23936778.892611586,1985847177349043.5,3360901.886622493,158421884.5171734,0.0,5.016432889882284e+16,13743655560.969696,68748479262672.71,3214133087557605.0,6103225806451.613,79896774193548.39,2014-05-21,spring,193955148718.8477
12194,147830749174609.62,0.0,193955148718.8477,1038733063.6339396,392525850335.9352,102699473.82581721,1985848268131745.8,3360903.823770046,158110016.0858873,0.0,5.0164315000421976e+16,13743651753.10215,68966451612903.23,3209852903225806.0,6103225806451.613,79896774193548.39,2014-05-22,spring,194861656599.65488
12195,147584416203881.5,0.0,194861656599.65488,1066788926.3012407,440184310467.25385,56472065.77171505,1985849432888000.5,3360925.3316927296,157800319.49631637,0.0,5.016430110233464e+16,13743647945.321089,67549631336405.58,3219269308755761.0,6103225806451.613,79896774193548.39,2014-05-23,spring,170207467472.6139
